微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P1WYxl61l,#羽绒骗局曝光#【#羽绒服价格为何贵不动了# 】11月下旬，北京温度0—16度，换季拿出来的羽绒服已经待命一个月。而去年同期，北京的温度是-8—1度，很多人都穿上了厚款羽绒服。不止北京，据中国气象局预计，今年冬季（2024年12月至2025年2月），全国大部地区气温较常年同期偏高。受“暖冬”影响最大的是羽绒服市场。全国最大的羽绒服批发市场，有着“羽绒服风向标”之称的平湖·中国服装城发布的“平湖·羽绒服指数”显示，10月中旬、下旬和11月上旬，羽绒服批发价格指数三连跌。有消费者发现，无论是线上还是线下，各大商家都在“抢着降价”。 ,,无,无,无,2024-11-25 17:29,iPhone 13,0,0,0
P1WYp2AMC,#羊毛月言论争议#近日，800万粉丝网红博主“羊毛月”因发布一则吐槽年轻人找工作难的视频，引发轩然大波。 #媒体评羊毛月言论争议#    有网友发现，早在去年的万柳书院事件中，该博主就发表过不少争议言论，羊毛月曾称万柳书院业主为“少爷”，并向其自荐当保姆。公开资料显示，羊毛月真名杨悦，是一位自媒体创作者，以“贱贱地快乐生活”作为主页介绍。 你如何看待羊毛月的道歉？ ,,无,无,无,2024-11-25 17:28,iPhone 13,0,0,0
P1WLOzmgD,#货拉拉保时捷纠纷#没有被封号，当事人情绪激动，但也能从视频看出，说的是要封他的号，而且他的号在拍视频的时候应该就是正常的。他很激动，因为被欺负了，生活的压力，不公正的待遇  ,,无,无,无,2024-11-25 16:57,iPhone 13,0,0,0
P1WLrBYsk,#胖东来卫生巾区遭哄抢#【#胖东来卫生巾区遭哄抢#】#多家卫生巾塌房后胖东来卫生巾区爆火# 11月24日报道，此前多家卫生巾品牌“塌房”，胖东来卫生巾区域爆火。“货架被抢空，多为整箱购买”，网友：胖东来不仅是超市更是鉴定机构。  ,,无,无,无,2024-11-25 16:56,iPhone 13,0,0,0
P1WLkavN8,#王楚钦夺冠#【#国乒新老交替阶段遭遇挑战# 光环之下尚存隐忧】WTT福冈总决赛于11月24日结束了全部项目的争夺。王楚钦4比0横扫张本智和，实现了WTT总决赛男单三连冠；王曼昱在德比战中打满7局，4比3战胜队友陈幸同，首夺年终总决赛女单冠军。本届赛事，国乒只在男单、女单中斩获金牌，男双和女双项目则冠军旁落。针对近期比赛成绩起伏，国乒教练组仍需严肃对待问题，及时总结。 ,,无,无,无,2024-11-25 16:56,iPhone 13,0,0,0
P1WLcmO2H,#羊毛月言论争议#【#羊毛月评论区网友实时更新粉丝数#】近日，网红羊毛月发布视频“嘲讽00后找工作”的言论引发争议。11月23日晚间，该博主发布了道歉视频。不少网友涌入羊毛月账号评论区，实时更新粉丝数。  ,,无,无,无,2024-11-25 16:56,iPhone 13,0,0,0
P1WL4o65J,#羽绒骗局曝光#这昧心钱有点太好赚了！我一般买羽绒服会看合格证、羽绒种类、含绒量、充绒量之类的，但没想到这些“通版”的配套质检手续，在辅料店就能买到……包括合格证、水洗标、羽绒充气标、吊牌等等这造假的成本也太低了，希望有关部门彻一定要严查严惩！我看网上说，除了看含绒量充绒量这些，还可以：摸一摸，看是否有完整的羽毛，有羽毛梗；拍一拍，看是否跑毛，阵脚处是否有粉尘出来；闻一闻，如果有明显臭味/异味，就不要买了；掂一掂，相对轻一点的、体积大一点的更好些。我觉得把，反正就是综合来看吧，这几点都看看，以后买羽绒服可不敢只看吊牌了 ,,无,无,无,2024-11-25 16:55,iPhone 13,0,0,0
P1WtvDxR7,#樊振东#【#雷军晒樊振东亲笔签名球拍#】11月25日，@雷军 发视频称，自己收到王腾送的一个很珍贵的礼物，就是@樊振东 的亲笔签名乒乓球拍。雷军说自己很喜欢这个球拍，很珍贵要好好收藏起来，同时也表达了对樊振东的感谢。  ,,无,无,无,2024-11-25 16:12,iPhone 13,0,0,0
P1WtowZ0T,#国际消除家暴日#今天是国际消除对妇女暴力日，推荐吕乐导演、#赵薇#执行导演、赵薇监制、高临阳编剧、郝蕾主演的《听见她说》第一季第七集《她和她的房间》，本集便是以女性遭遇家庭暴力为主题。  ,,无,无,无,2024-11-25 16:12,iPhone 13,11,0,0
P1WtbxZQr,#卫生巾造假风波##卫生巾造假风波# 还在持续发酵，但胖东来却收获了一波销量，起码尺寸绝对够数！【#胖东来卫生巾区遭哄抢#】#多家卫生巾塌房后胖东来卫生巾区爆火# 11月24日报道，此前多家卫生巾品牌“塌房”，胖东来卫生巾区域爆火。“货架被抢空，多为整箱购买”，网友：胖东来不仅是超市更是鉴定机构 ,,无,无,无,2024-11-25 16:11,iPhone 13,0,0,0
P1Wt3iMip,#胖东来禁员工彩礼#支持“胖东来”：一位企业家的“真诚”与“自由”最近，许昌的胖东来企业再次成为话题中心，不仅仅因为它那响亮的品牌名，更因为其创始人于东来在公开场合表达了自己独特的企业管理哲学。这个名字近年来似乎跟“真诚”二字紧密相连，但最近他的言论却引起了部分人对企业与员工个人自由之间平衡的思考。 ,,无,无,无,2024-11-25 16:11,iPhone 13,0,0,0
P1WsBmdpt,#羽绒骗局曝光##央视曝光劣质羽绒制品以丝充绒##你买的羽绒被可能是劣质飞丝被#！劣质羽绒制品，以次充好的集大成者，价格低于市场价很吸引人，买到手发现保暖性能一坨大便，大家买过鹅绒被的很少会拆开检查是否是实打实的鹅绒，以往用鸡绒、鸭绒冒充鹅绒已经是很恶心的行为了，以丝充绒更恶心。大家可能不知道这个丝是啥，丝就是鸡毛鸭毛的边角料完全粉碎后的产物，特别特别脏！容易滋生细菌，稍有不慎就是又臭又恶心，还会损害健康，鹅绒被这玩意儿大家盖着睡觉，一睡就是几个小时，轻则过敏重则呼吸道感染，买个被子还给自己整生病了要是知道真相很难不骂黑心商家。 ,,无,无,无,2024-11-25 16:10,iPhone 13,0,0,0
P1Wsmi2DU,#王楚钦夺冠#【#王楚钦说努力奔跑永远是追光少年#】#王楚钦发文说胜利属于每个人# 2024年WTT福冈总决赛，@王楚钦___ 4-0战胜张本智和夺得男单冠军。25日，王楚钦社媒发文：只要努力奔跑，永远是追光少年！胜利属于每个人，球队，你们。未完待续，I'm back。  ,,无,无,无,2024-11-25 16:09,iPhone 13,0,0,0
P1WsggO5R,#丁禹兮##丁禹兮预售秒切10000册#丁禹兮杂志预售秒切10000册，大家手速都好快，到底是谁抢到了  ,,无,无,无,2024-11-25 16:09,iPhone 13,0,0,0
P1WrU79z7,#货拉拉保时捷纠纷#保时捷针对货拉拉司机600元运费纠纷一事作出回应，乍看之下，迅速致歉且摆出处理姿态，可一经细究，诸多弊病便浮出水面。保时捷的回应剖析其宣称涉事人员隶属合作方，在相关部门介入后，纠纷已然达成和解，同步表达因纠纷产生及不当处置的歉意，誓言强化合作方人员管控与现场责任落实工作。回应潜藏的问题深究其一，有甩锅之嫌。虽说着重点明涉事者来自合作方，可合作方与保时捷本就“一荣俱荣、一损俱损”，品牌形象休戚与共。面对这般纠纷，保时捷怎能以一句“合作方员工”就撇清自身管理职责？这般推诿，公众怎会买账。其二，漠视司机困境。司机深陷账号受限，作业受阻，身体抱恙、经济窘迫的艰难处境，保时捷的回应却对其个体遭遇轻描淡写，关怀缺位，道歉仿若只是走个过场，诚意大打折扣。其三，和解存疑。合作方坚称600元是司机额外索取，肢体接触是安抚所需，司机却矢口否认。两方各执一词下仓促“和解”，矛盾真能冰消瓦解、问题真能迎刃而解？实在令人心存疑虑。 ,,无,无,无,2024-11-25 16:08,iPhone 13,0,0,0
P1WrGjjJs,#羊毛月言论争议#【媒体评：#羊毛月没资格嘲笑每个努力生活的人#】#普通人绝不是被网红拿来消遣的段子# 近日，800万粉丝网红博主“羊毛月”因发布一则吐槽年轻人找工作难的视频，引发轩然大波。  ,,无,无,无,2024-11-25 16:08,iPhone 13,0,0,0
P1W9Y9PSz,#羽绒骗局曝光##你的孩子可能正在穿这些劣质羽绒服# 【“飞丝”冒充羽绒，涉事童装店被罚1.5万】#央视曝光羽绒骗局# 寒冬已至，羽绒服、羽绒被等羽绒制品成为市场上的“香饽饽”，但一部分“假羽绒制品”却在线上、线下市场肆意泛滥。据媒体报道，江西九江某商户工作人员之前接受媒体采访时称，他们售卖的童装都是不达标的羽绒服装。一家当地的童装店也向记者透露，他们店里最近两个月就卖出了6万多件填充了“飞丝”的伪劣童装羽绒服。 ,,无,无,无,2024-11-25 15:24,iPhone 13,0,0,0
P1W9D7IZj,#寒潮频繁出现是冷冬要来了吗#【#寒潮频繁出现是冷冬要来了吗#】#小雪节气为啥总遇上寒潮#本周进入小雪节气。在我国一年之中，寒潮在11月份出现最频繁。1951至2020年一共出现了68次寒潮，其中，小雪节气是全年寒潮第二多的节气。寒潮主要根据降温幅度来判断，季节转换期的11月或次年3月，冷空气到来，温度起伏变动大，相对容易满足寒潮标准。而在我们以为寒潮最多的严冬时节，由于基础温度相对较低，降温幅度反而有限。作为冬天的“常客”，大家对寒潮形成了一些误解。比如寒潮频繁来袭就意味着冷冬的到来。其实，冷冬的基本要素为冬季三个月（12月至次年2月）平均气温偏低于特定值，而且出现冷冬的地方超过全国有效面积的50%，则定义为全国性冷冬。因此，冷冬更多是总结性而非预测性。 ,,无,无,无,2024-11-25 15:23,iPhone 13,1,0,1
P1W8AietX,#QQ音乐被指抄袭#网友点评: 如果你俩合并，一定充个会员。  好吧，两个我都在用，如果真的合并，也是好事。大家觉得有可能吗？ #  ,,无,无,无,2024-11-25 15:21,iPhone 13,1,0,0
P1W779R0J,#王楚钦夺冠#在WTT福冈总决赛中，王楚钦夺冠时的表现就是一个很好的例子。虽然一开始被庆祝场面吓了一跳，但他很快恢复了镇定，并展示了专业的态度。这一变化受到了广大网友的好评，许多人认为他在表情管理和心理素质上都有了显著提高。  ,,无,无,无,2024-11-25 15:17,iPhone 13,0,0,0
P1W71EwLE,#货拉拉保时捷纠纷#保时捷不付货拉拉司机费用还打人？保时捷致歉：涉事人员是项目合作方的人员，当天已和货拉拉司机达成和解11月23日，上海，货拉拉司机发视频自述：“平台上谈好的600元送货价格，按她们要求把货物送到上海赛车场指定地点卸货，本来谈好的价格她们又不认了，还在平台投诉我，导致我货拉拉的账号被封禁。”“我都快死了，你们还敢欺负我？”真勇啊，社会上的恶性事件就这么来的 ,,无,无,无,2024-11-25 15:17,iPhone 13,0,0,0
P1W6eplVO,#羊毛月言论争议#【#羊毛月2天掉粉70万#】#羊毛月60秒视频广告报价35万#近日，800万粉丝网红#羊毛月#发视频疑似内涵现在的00后应届生找不着工作，还要跟网红抢饭吃，并称自己可以帮忙想办法。评论区不少网友表示不满，随后该博主删除了视频。11月23日，该博主发布道歉视频表示，发视频的初衷是刷到了大学生就业的视频和收到相关粉丝求助私信，对于严肃的话题采用了不恰当的方式，针对这些言论和大家说一声抱歉。数据平台显示，其11月23日的粉丝数为877.1万左右。而目前，该博主的粉丝数已经减少到807.8万左右，2天掉粉近70万 ,,无,无,无,2024-11-25 15:15,iPhone 13,0,0,0
P1VV7CQms,#寒潮来袭#今天，中央气象台三预警齐发，分别发布了寒潮黄色预警、暴雪黄色预警和大风蓝色预警。据介绍，本轮寒潮持续时间长，累计降温幅度大，将给东北带来显著降雪过程。东北的这轮降雪，除了累计降雪量大外，多以湿雪为主，在降雪的负荷之下，可能会引起树木以及大棚等设施出现垮塌，要提前应对。  ,,无,无,无,2024-11-25 14:47,iPhone 13,0,0,0
P1VUZmxjI,#国际消除家暴日##家暴前妻16次男子将以故意伤害罪被起诉#【#2年被家暴16次女子幸存后的580天#】澎湃新闻持续跟拍自述2年被家暴16次的玉梅@miss谢931010 ，记录她幸存后的580个日夜。怀孕查出来一个礼拜，玉梅就经历了第一次家暴，被前夫贺某阳殴打致先兆性流产。怀孕6个月，经历第二次家暴，派出所开了告诫书。 ,,无,无,无,2024-11-25 14:47,iPhone 13,0,0,0
P1VURyPvV,#QQ音乐被指抄袭#【#网易云音乐致QQ音乐#：请QQ音乐立即停止剽窃式“创新”、借鉴式“创意”、跟随式“更新”】网易云音乐公开喊话QQ音乐，要求QQ音乐停止剽窃式“创新”。  ,,无,无,无,2024-11-25 14:47,iPhone 13,0,0,0
P1VUuBrBu,#羽绒骗局曝光#【#部分劣质羽绒服填充物竟是飞丝#】#央视曝光羽绒制品造假产业链# 商家透露，不只是羽绒被存在以次充好的现象，部分羽绒服里的填充物也未能幸免。在江西省九江市红星羽绒电商创业园，这里的儿童羽绒服装款式多样，都附有吊牌、水洗标和羽绒充气标，合格证上明确标明品名为“儿童轻薄羽绒服”“羽绒服”“鹅绒裤”等，执行标准和安全技术类别、产品等级说明应有尽有，填充物也写明是“90%白鸭绒”“白鹅绒（含绒量90%）”“白鸭绒（含绒量90%）”等，甚至还附带检验检测报告。商家透露，诸多标榜为羽绒服的产品，其绒子含量为0，填充物全是“飞丝”。一家宣称“厂家直销、现货供应”的河北羽兴羽绒公司称，他们生产的“飞丝”种类多，价格相差大。在一家流行羽羽绒公司，工作人员直言，在生产劣质羽绒制品时，他们主要依据成本来调配填充物。不管成本被压缩到何等低的程度，他们都能够提供与之匹配的“飞丝”。 ,,无,无,无,2024-11-25 14:46,iPhone 13,0,0,0
