微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OEdIg1djK,（凤凰网）【#阿富汗塔利班禁止女性在公共场合说话#】#阿富汗塔利班禁止女性听到彼此声音# 阿富汗塔利班再一次颁布新的法令，禁止阿富汗女性在公共场合说话，就算是女性之间也不能听到对方的声音，标志着塔利班针对女性的限制措施进一步严苛。这项新的禁令还禁止女性在没有男性监护人陪同的情况下离开家，并要求女性必须佩戴口罩和面罩，同时还要求电视或广播女性新闻主播在电视广播中必须佩戴口罩，且禁止女性医护人员同患者的男性亲属交谈等。 ,,无,无,无,2024-11-01 11:12,iPhone客户端,5,2,0
OE8by3hCP,#姚明遗憾国家队表现未达到预期# 【#揭秘姚明商业版图#，#姚明此前已卸任篮协下属公司董事长#】#姚明离任# 据媒体报道，10月31日，第十届中国篮球协会会员代表大会执行委员会在北京举行会议，审议通过姚明辞去中国篮球协会主席职务的申请，选举郭振明为新一任中国篮球协会主席。 天眼查App显示，姚明名下共关联22家企业和社会组织，其中16家为存续、正常或开业状态，包括达阵体育金融服务（上海）有限公司、北京合璞荟集酒店管理有限公司、上海黄杉投资合伙企业（有限合伙）等，版图涵盖体育、股权投资、酒店管理、金融服务等。上述存续企业中，姚明在5家公司担任职务，并持有12家企业的股份。值得注意的是，去年，姚明已卸任中国篮球协会全资公司深篮体育（北京）有限公司、CBA关联公司中篮联（北京）体育有限公司董事长，均由徐济成接任。 ,,无,无,无,2024-10-31 21:08,iPhone客户端,2,1,0
OE7XIfuOv,#姚明离任#【#1分钟回顾姚明7年篮协主席生涯#：男篮两次无缘奥运会留下遗憾】10月31日17时许，中国篮协官宣郭振明接任篮协主席一职，这意味着姚明正式从篮协主席一职离任。2017年2月，姚明在篮协第九次全代会上当选，就此开启了七年中国篮协主席生涯的帷幕。遗憾的是，在姚明任职的7年里中国男篮两次没从世界杯出线，无缘两届奥运会。在中国世界杯比赛结束后 ，姚明在接受央视访问时，说出了“我负责”的金句。2023年，接连在世界杯和亚运会兵败后，姚明在接受新华社访问时称，未来会接受辞职制定下一个计划的选择。#女篮高开低走加剧外界对姚明的质疑##姚明任期校园篮球得到蓬勃发展# ,,无,无,无,2024-10-31 20:34,无,2,1,0
OE7CJeDlK,【#姚明遗憾国家队表现未达到预期#】#姚明称未来会以其他方式参与篮球# 中国篮球协会执委会31日举行会议，完成负责人届中调整，郭振明接替姚明担任中国篮协主席。姚明表示，从今天起，他将不再担任中国篮协主席一职，这是经过慎重思考之后做出的决定。而郭振明说，接任之后会群策群力做好协会的工作。#姚明此前已卸任篮协下属公司董事长# ,,无,无,无,2024-10-31 19:42,无,3,1,0
OE7CgEcJy,#姚明离任#【#姚明希望大家继续支持中国篮球#】#姚明的遗憾##姚明离任# 姚明说，担任中国篮协主席的经历很宝贵，有不少收获，遗憾的则是国家队的成绩和表现没有达到预期。之所以选择在这个时候离开中国篮协，主要还是基于对中国篮球未来的考虑。按照章程，姚明的第二届任期还剩两年左右，他希望为新班子留下一个完整的奥运周期，以便他们更好地开展工作。 ,,无,无,无,2024-10-31 19:41,无,2,1,0
OE7r0Byxh,#姚明离任#【#姚明遗憾国家队表现未达到预期#】#姚明称未来会以其他方式参与篮球# 中国篮球协会执委会31日举行会议，完成负责人届中调整，郭振明接替姚明担任中国篮协主席。姚明表示，从今天起，他将不再担任中国篮协主席一职，这是经过慎重思考之后做出的决定。而郭振明说，接任之后会群策群力做好协会的工作。#姚明此前已卸任篮协下属公司董事长# ,,无,无,无,2024-10-31 19:13,无,4,1,0
OE7c8B0lL,#女篮失利加剧外界对姚明的质疑#中国篮球协会执委会10月31日举行会议，完成负责人届中调整，郭振明接替姚明担任中国篮协主席。接替姚明担任中国篮协主席的是国家体育总局篮球运动管理中心中国篮协联合党委书记、中国篮协副主席郭振明，他自2022年初进入中国篮协，与姚明共事。郭振明曾任国家体育总局青少年体育司业余训练处处长。2017年4月，国家体育总局体操运动管理中心副主任。2022年12月，任第十届中国篮球协会副主席。#姚明离任# ,,无,无,无,2024-10-31 18:37,iPhone客户端,1,0,0
OE7bZqmJo,#姚明请辞想为新班子留完整奥运周期#有重磅消息传来姚明已主动请辞中国篮协主席一职，这一消息传来既在意料之中又在意料之外，七年来功过谁能评说一言难尽啊，应该说有功有过，但过大于功，不然姚明也不会主动请辞，至少说明他有自知之明。确切地说姚明当球员是合格的甚至是辉煌的，但作为高层管理者他又是失败的，姚明的离开也许会就此开辟一片新天地，让人们期待吧。 ,,无,无,无,2024-10-31 18:36,iPhone客户端,1,1,0
OE6y6ubqZ,#青岛代孕通报##律师解读青岛代孕医师为何不追刑责#【#青岛代孕通报不等于最终处理结果# 律师：案件还在侦查，如构成犯罪或移送司法处理】据央视新闻报道，针对网传青岛美克生物科技有限公司和青岛春孕试管婴儿咨询有限公司存在“代孕”情况，青岛市卫健、公安、市场监管等部门组成联合调查组依法依规展开调查。 ,,无,无,无,2024-10-31 16:58,无,2,1,0
OE6vScSQz,#青岛代孕通报##青岛通报网传代孕事件#【网传青岛某生物公司开展代孕？官方通报调查情况】10月30日，青岛市联合调查组发布情况通报：针对网传青岛美克生物科技有限公司和青岛春孕试管婴儿咨询有限公司存在“代孕”情况，市卫健、公安、市场监管等部门组成联合调查组依法依规展开调查。#青岛代孕事件两公司法人被立案# ,,无,无,无,2024-10-31 16:53,无,2,1,0
OE69Nc0Xi,#乔任梁父母发声#【#乔任梁父母回应网络传闻#】#乔任梁父母发声# 31日，乔任梁父母通过“高彩萍和乔老爷的日常”账号回应近日网络传闻，“乔宝确确实实是抑郁症走的……我们真的很痛苦，不想去回忆这些细节，但是一些有心的人一直问这种问题。”他们希望大家不信谣不传谣，不要被有心的人利用。同时，乔任梁生前好友@朱桢 也表示他今天下午将去报警， “一张不明来路的截图把多年友情延续画上如此不堪境地，你们可以编故事，但别来质疑我的为人。” ,,无,无,无,2024-10-31 15:58,无,2,1,0
OE57Bgmq5,#苏见信唱完美主题曲#从《完美世界》开播至今，不知不觉间信已经为其演绎了四首风格各异、但内核统一的主题曲了。《风骨》是小不点时期可爱又顽强，《顽魂》就是渐渐成为强者，《成败》从七神下界陪伴至今见证人皇蜕变为少年至尊，而《火之灰烬》则又展现了一个愿以身证道的强大形象！听信唱这些主题曲，有一种石昊竟在我身边的熟悉感～那些动人的、欣喜的画面伴着音乐在眼前浮现，那个强大的、热血的、孤寂的石昊跃然眼前。 ,,无,无,无,2024-10-31 13:20,iPhone客户端,0,0,0
OE4QkDTS5,#青岛代孕通报##律师解读青岛代孕医师为何不追刑责#【#青岛代孕通报不等于最终处理结果# 律师：案件还在侦查，如构成犯罪或移送司法处理】据央视新闻报道，针对网传青岛美克生物科技有限公司和青岛春孕试管婴儿咨询有限公司存在“代孕”情况，青岛市卫健、公安、市场监管等部门组成联合调查组依法依规展开调查。经查，两家公司法定代表人均为丛某某，针对其组织人员非法实施人类辅助生殖技术的行为，相关部门已分别依法立案。丛某某涉嫌犯罪，被公安机关依法逮捕，案件正在侦办中。 ,,无,无,无,2024-10-31 12:38,无,2,1,0
OE3rPs351,#神十九乘组顺利入驻天宫##神十九发射##钱学森逝世15年#【转存珍贵资料！#钱学森30多年前设想中国VR技术#】“两弹一星”元勋钱学森，不仅深耕自己的研究领域，对新技术也展现出极强的敏感性。上世纪90年代初，他就提出要大力发展新能源汽车，还前瞻性地提出VR技术理念，钱学森曾给VR命名“灵境”，因为“中国味特浓”。致敬钱学森！#国家荣光# ,,无,无,无,2024-10-31 09:04,iPhone客户端,8,1,2
OE2UA7355,#哈里斯连续三天演讲被抗议##美国大选##美大选结果可能要花上几天才能揭晓#尽管美国所有州都将进行选举投票，但从此前的媒体民调来看，美国多数州的选情已经可以提前预判，而真正会决定最终选举结果走向的将是七个摇摆州。这七个摇摆州分别是亚利桑那州、内华达州、宾夕法尼亚州、北卡罗来纳州、威斯康辛州、乔治亚州和密歇根州。 ,,无,无,无,2024-10-31 07:43,iPhone客户端,2,1,0
ODXZS6CK1,#失孤原型案##杜小华说郭刚堂非常有格局#【#1分钟回顾失孤原型被拐案#】据央视新闻消息：10月30日14时，备受关注的郭刚堂之子被拐案将在山东省聊城市中级人民法院二审二次开庭。#孙海洋谈郭刚堂之子被拐案# 本案合议庭由山东省高级人民法院将组成，上诉人为原审两名被告人呼富吉、唐立霞，山东省人民检察院派员出庭，郭刚堂等被害人家属将到庭参加诉讼。 ,,无,无,无,2024-10-30 19:12,无,2,1,0
ODXYOtom8,#美国大选##哈里斯连续三天演讲被抗议#【连续第三天 哈里斯演讲遭遇抗议者：听到了 我也想结束加沙战争】据美媒报道，10月28日，美国民主党总统候选人哈里斯在演讲中再次遇到抗议者，她说：“我听到了你们关于加沙问题的声音，我们都希望这场战争尽快结束，救出人质，我会尽我所能去做到。”（参考消息） ,,无,无,无,2024-10-30 19:09,无,3,1,0
ODXTC9WOg,#生育补贴##直面不想生不敢生不能生#【直面“不想生”“不敢生”“不能生”，推动生育友好】为适应、引领人口发展新常态，国务院办公厅10月28日发布《关于加快完善生育支持政策体系 推动建设生育友好型社会的若干措施》（下称《若干措施》），从四个方面提出13项任务安排，对健全人口发展支持和服务体系，有效降低生育、养育、教育成本，实现适度生育水平和促进人口高质量发展做出部署。 ,,无,无,无,2024-10-30 18:56,iPhone客户端,4,1,0
ODXvfl1Di,#为什么用惯了苹果的人不换安卓# 很多人表示用了苹果以后就很难换回安卓了，这到底是为什么呢？首先苹果的软件生态非常健康，各个不同硬件设备之间都可以做到无缝连接。其次用户体验是另一关键因素，苹果产品的流畅度、稳定性及便捷性等方面深受用户喜爱。不少安卓新机可能刚开始用还非常流畅，时间久了就会出现卡顿、死机等现象。相反，苹果手机后台的应用程序开得再多，也不太会影响手机流畅度。还有苹果一些较为生活化的功能，比如苹果用户之间可以直接互传，时间短、画质清晰；而部分安卓手机的传送会有压缩画质、操作繁琐等问题。相比之下，苹果的互传功能让分享变得更简单快捷。#十年果粉不换安卓的原因# ,,无,无,无,2024-10-30 17:56,无,3,1,1
ODXe440iI,#姚明任期内中国男篮没有打过奥运会#【姚明任职中国篮协主席期间 中国男篮没有打过奥运会】直播吧10月30日讯 此前报道，中国篮协主席姚明辞去篮协主席职务。 #曝姚明辞职#2017年2月，姚明当选为中国篮球协会主席。在他任职的7年中，中国男篮两次没有从世界杯出线，无缘了2020年东京奥运会和2024年巴黎奥运会。 ,,无,无,无,2024-10-30 17:14,无,1,0,0
ODWGgFtc8,#人贩子不是人是恶魔#【直播：《失孤》原型案二审宣判！#郭刚堂希望人贩子说出被拐孩子下落# 】10月30日下午，@郭刚堂 之子被拐案将在聊城市中级人民法院二审（终审）宣判。#人贩子不是人是恶魔#  郭刚堂接受记者采访时讲述了人贩子的残忍行径，同时希望被告呼富吉能说出更多被其拐走孩子的下落信息。关注大象新闻，共同见证判决结果。#呼富吉不是在犯罪就是在犯罪的路上# ,,无,无,无,2024-10-30 15:51,无,3,1,0
ODWFT5A0A,#美国大选#【#零基础看懂美国大选#：#选民普选票多未必能当选美国总统#】2024年美国总统大选在即。美国总统选举的独特之处在于，它采用间接普选制度。尽管美国选民会到投票站为总统候选人投票，但实际决定总统的是538名选举人组成选举人团。要赢得胜利，候选人必须最少获得270张选举人票。绝大多数州和华盛顿特区均实行“赢者通吃”或“胜者全得”制度，即一个州内获得多数选票的候选人将获得该州所有的选举人票。所以选民普选票总数较多的候选人未必能赢得总统。 ,,无,无,无,2024-10-30 15:50,无,2,2,0
